,document,topic,gamma
48306,83338601,17,0.399419922
48307,83560049,17,0.736154266
48308,83837040,17,0.688755766
48309,86209918,17,0.416495797
48310,86796960,17,0.78164979
48311,87747938,17,0.454125755
48312,89471107,17,0.442368794
48313,89972123,17,0.335937333
48314,90272524,17,0.774327896
48315,91539986,17,0.831932697
48316,94023952,17,0.702496219
48317,96589901,17,0.430154803
48318,101162,17,0.648141291
48319,452354,17,0.321551864
48320,976382,17,0.390368382
48321,1205380,17,0.302880907
48322,1396821,17,0.529978637
48323,1433488,17,0.882570282
48324,2191253,17,0.246280122
48325,2295813,17,0.575600227
48326,2846391,17,0.469337223
48327,3540465,17,0.518578438
48328,4852345,17,0.647807399
48329,5402862,17,0.645846182
48330,6605765,17,0.742161926
48331,6605774,17,0.929916011
48332,6605791,17,0.617633668
48333,6698866,17,0.5747785
48334,6733956,17,0.690974645
48335,6943069,17,0.80828004
48336,7069679,17,0.824427013
48337,7315384,17,0.810468535
48338,7368181,17,0.844949288
48339,7434337,17,0.529260616
48340,7633266,17,0.522276739
48341,7761400,17,0.780567725
48342,7838155,17,0.614957614
48343,7883915,17,0.754402259
48344,8121570,17,0.318020723
48345,8174063,17,0.338717285
48346,8744284,17,0.505944556
48347,9304189,17,0.513346239
48348,9397655,17,0.586157067
48349,9880411,17,0.739844089
48350,10084865,17,0.765762838
48351,10522110,17,0.688172374
48352,11249604,17,0.720594196
48353,11402604,17,0.840408004
48354,11564194,17,0.715951252
48355,12551568,17,0.316199643
48356,12557506,17,0.331176794
48357,12568163,17,0.83774804
48358,13686804,17,0.437089438
48359,13719459,17,0.595185012
48360,13719460,17,0.595185012
48361,14261770,17,0.730449176
48362,15267866,17,0.770187629
48363,15564857,17,0.847689227
48364,15869289,17,0.740675348
48365,16191045,17,0.827617128
48366,17239947,17,0.428019527
48367,17363988,17,0.927387514
48368,18064662,17,0.516672341
48369,18207576,17,0.720916486
48370,18542978,17,0.417567812
48371,18877457,17,0.720486951
48372,18939023,17,0.818177208
48373,19949835,17,0.781997226
48374,21286194,17,0.464331278
48375,22861836,17,0.292740025
48376,23559510,17,0.909736481
48377,23642548,17,0.547823959
48378,24004281,17,0.670033908
48379,25233953,17,0.891136441
48380,25382728,17,0.673653562
48381,26032792,17,0.669073499
48382,26143445,17,0.620436073
48383,27145799,17,0.552118325
48384,28450446,17,0.58281129
48385,29315889,17,0.518718113
48386,30259711,17,0.721811755
48387,30717996,17,0.661512983
48388,31738512,17,0.449868696
48389,32100436,17,0.751358532
48390,32791088,17,0.400335232
48391,33460413,17,0.400004896
48392,33482354,17,0.612045079
48393,33575402,17,0.495160795
48394,33919305,17,0.425855277
48395,34034709,17,0.544051985
48396,34083005,17,0.842880628
48397,34290106,17,0.75099476
48398,34998777,17,0.500473587
48399,35522475,17,0.692480138
48400,36984026,17,0.505030362
48401,37465243,17,0.69117216
48402,38634354,17,0.370378273
48403,39215006,17,0.642296009
48404,40549358,17,0.63613597
48405,41234066,17,0.331136937
48406,41411713,17,0.528583133
48407,42602229,17,0.483497559
48408,42682809,17,0.50964147
48409,42714927,17,0.396216289
48410,42863133,17,0.616094079
48411,43248660,17,0.424235381
48412,44191535,17,0.800595339
48413,45447643,17,0.681655883
48414,45490366,17,0.534937598
48415,47518054,17,0.609272961
48416,48564990,17,0.61456395
48417,49478379,17,0.626984752
48418,50281680,17,0.810344191
48419,52281684,17,0.632279604
48420,53245086,17,0.629652951
48421,55933579,17,0.33841145
48422,57328214,17,0.489841254
48423,57817801,17,0.825905901
48424,58201704,17,0.287098494
48425,58265995,17,0.593884331
48426,59226229,17,0.293258953
48427,59573506,17,0.616230685
48428,59639514,17,0.357552993
48429,59929555,17,0.468495414
48430,61241717,17,0.357797372
48431,61293509,17,0.478462314
48432,61512207,17,0.593160485
48433,61711256,17,0.513084482
48434,61884660,17,0.613818418
48435,62556105,17,0.398712118
48436,62957266,17,0.833878024
48437,63441726,17,0.947689742
48438,63657797,17,0.563186625
48439,64201656,17,0.567365316
48440,64382474,17,0.619264599
48441,64843945,17,0.500279169
48442,64930651,17,0.274929435
48443,65257901,17,0.365895159
48444,65407578,17,0.5454893
48445,65512619,17,0.462509301
48446,65591741,17,0.723718132
48447,65745826,17,0.542142606
48448,66478518,17,0.42824976
48449,67100048,17,0.695292609
48450,67328688,17,0.226580093
48451,67955627,17,0.583985673
48452,68886452,17,0.495105952
48453,70191434,17,0.936950936
48454,70805935,17,0.451712133
48455,70954449,17,0.756726311
48456,71188623,17,0.670559796
48457,71939655,17,0.571851103
48458,72674628,17,0.594379526
48459,72797236,17,0.314089196
48460,73437063,17,0.442826089
48461,73587860,17,0.817937079
48462,74726080,17,0.433081402
48463,74792235,17,0.478247204
48464,75129218,17,0.475741173
48465,75537706,17,0.514236788
48466,75972544,17,0.379271694
48467,79063919,17,0.343716365
48468,79852476,17,0.336796905
48469,81804460,17,0.859879347
48470,82510208,17,0.428968754
48471,82754247,17,0.536864896
48472,82778212,17,0.537923105
48473,83681427,17,0.849245961
48474,84036283,17,0.80842329
48475,85023420,17,0.390891142
48476,85113757,17,0.577111735
48477,85902356,17,0.469533485
48478,86906033,17,0.750502767
48479,87913310,17,0.340552052
48480,88205540,17,0.593720827
48481,88258271,17,0.371854369
48482,89049001,17,0.48974991
48483,90500497,17,0.47714243
48484,90980986,17,0.508890798
48485,92479994,17,0.960356089
48486,92686739,17,0.340437483
48487,94143942,17,0.527172585
48488,94972433,17,0.617921109
48489,97580294,17,0.653355423
48490,1132426,17,0.474662067
48491,1155711,17,0.40316759
48492,3161278,17,0.360792116
48493,5309834,17,0.765302308
48494,5762102,17,0.292208459
48495,5862198,17,0.317815984
48496,6605736,17,0.952385629
48497,6605782,17,0.437698718
48498,6639056,17,0.520751938
48499,6652431,17,0.396719307
48500,6738280,17,0.241523066
48501,7036201,17,0.590337951
48502,7379286,17,0.323752442
48503,7477859,17,0.608306259
48504,7487372,17,0.732012118
48505,7542251,17,0.549260883
48506,7660190,17,0.618410987
48507,8109594,17,0.745647542
48508,8111559,17,0.899840582
48509,8150109,17,0.732350233
48510,8242559,17,0.576860285
48511,8269451,17,0.785107602
48512,8315071,17,0.633816914
48513,8477973,17,0.594313087
48514,8514476,17,0.792832106
48515,8641033,17,0.681087113
48516,8839070,17,0.505749922
48517,8936342,17,0.752308987
48518,9036967,17,0.594974993
48519,9158293,17,0.883671105
48520,9206104,17,0.465816946
48521,9710560,17,0.60380891
48522,10172346,17,0.493875584
48523,10479440,17,0.717214902
48524,11282947,17,0.629850447
48525,11518053,17,0.396510189
48526,12043342,17,0.320652351
48527,12081799,17,0.365769517
48528,12105365,17,0.902303561
48529,12247992,17,0.430413836
48530,12657630,17,0.684931724
48531,12758829,17,0.500885615
48532,12958967,17,0.7138631
48533,13456677,17,0.680996597
48534,13961125,17,0.465070874
48535,14065091,17,0.701496582
48536,14379151,17,0.394180365
48537,14496342,17,0.658162488
48538,14597660,17,0.607414322
48539,14697976,17,0.583370825
48540,14780591,17,0.59831957
48541,14834907,17,0.403129873
48542,15546630,17,0.793655464
48543,15663879,17,0.578642445
48544,15672808,17,0.542906947
48545,16125911,17,0.546795313
48546,16922143,17,0.878486794
48547,17107602,17,0.847644942
48548,17217893,17,0.557880523
48549,17271221,17,0.847906759
48550,17319422,17,0.713038165
48551,17398246,17,0.524942415
48552,17422421,17,0.750893057
48553,18261923,17,0.51966757
48554,18621476,17,0.399493192
48555,19535785,17,0.665807264
48556,19624012,17,0.949883916
48557,19742670,17,0.362988303
48558,19971163,17,0.326175859
48559,20116780,17,0.855847794
48560,20360352,17,0.587617236
48561,21508861,17,0.683607755
48562,21815347,17,0.458782354
48563,22091095,17,0.375089255
48564,22464106,17,0.749517283
48565,22934858,17,0.396636241
48566,23040862,17,0.587384121
48567,23334563,17,0.619458084
48568,23484625,17,0.605308257
48569,24264596,17,0.502186716
48570,24871598,17,0.391058127
48571,25269198,17,0.902068543
48572,25382375,17,0.559607836
48573,25613349,17,0.825632286
48574,26565452,17,0.900044248
48575,26835809,17,0.547077926
48576,28068803,17,0.49039877
48577,28741499,17,0.863368647
48578,29400122,17,0.839625024
48579,29639905,17,0.579668071
48580,30200552,17,0.532386646
48581,30357185,17,0.565243147
48582,30782962,17,0.600407804
48583,30973065,17,0.715090117
48584,31252350,17,0.513274359
48585,31982062,17,0.838136589
48586,32098504,17,0.337638861
48587,32666458,17,0.610612044
48588,32952991,17,0.452277203
48589,33269085,17,0.694924572
48590,33983981,17,0.485312037
48591,34060644,17,0.402532655
48592,34286752,17,0.757415384
48593,34545449,17,0.421364991
48594,34645417,17,0.681605028
48595,34658254,17,0.426235955
48596,34784866,17,0.664650477
48597,34791451,17,0.528290103
48598,35230735,17,0.329078706
48599,35312094,17,0.408155259
48600,35455827,17,0.477199963
48601,35532129,17,0.634259391
48602,35801774,17,0.551507224
48603,36165327,17,0.687688348
48604,36461289,17,0.918503079
48605,37079310,17,0.565178465
48606,37130165,17,0.511089669
48607,37234282,17,0.661339706
48608,37789707,17,0.462612333
48609,37894059,17,0.244875766
48610,38626702,17,0.432266936
48611,38906582,17,0.602957118
48612,39094885,17,0.944467937
48613,39153602,17,0.646498427
48614,39640413,17,0.333874404
48615,40058358,17,0.519285286
48616,40301025,17,0.643785884
48617,40788347,17,0.564835958
48618,40816465,17,0.478012613
48619,41346664,17,0.414693181
48620,41367253,17,0.516358947
48621,41471545,17,0.390778773
48622,41737591,17,0.724452937
48623,42167994,17,0.630649858
48624,43614350,17,0.718713963
48625,43893510,17,0.447735545
48626,43905466,17,0.617139701
48627,45430757,17,0.782528886
48628,45678814,17,0.406900222
48629,48197091,17,0.624531627
48630,48407914,17,0.626611763
48631,49564993,17,0.599768295
48632,50560800,17,0.828056426
48633,50758045,17,0.923214321
48634,50762231,17,0.740354587
48635,50917055,17,0.634562979
48636,54485290,17,0.623313131
48637,55962046,17,0.438620045
48638,56444490,17,0.784601176
48639,57089632,17,0.743896879
48640,58377863,17,0.59816344
48641,58668444,17,0.266756896
48642,58708198,17,0.576818501
48643,59301245,17,0.439210607
48644,59755968,17,0.824124872
48645,60743425,17,0.768693268
48646,61046385,17,0.769198741
48647,61912597,17,0.649017684
48648,62251971,17,0.545022645
48649,62302730,17,0.892212936
48650,62490677,17,0.433052172
48651,62652157,17,0.777510034
48652,63102856,17,0.721692737
48653,63117061,17,0.590366882
48654,63569286,17,0.712643686
48655,64291652,17,0.498618093
48656,64683813,17,0.514239728
48657,64835220,17,0.936726215
48658,66575223,17,0.489177876
48659,67542168,17,0.73147347
48660,67626316,17,0.426225609
48661,67650923,17,0.415775792
48662,67674148,17,0.52083118
48663,68732376,17,0.303839833
48664,69086367,17,0.535443721
48665,69573249,17,0.660566484
48666,70193417,17,0.62626884
48667,70250636,17,0.363498166
48668,70740043,17,0.93630132
48669,74802085,17,0.450240345
48670,75879787,17,0.296766827
48671,76156582,17,0.645654647
48672,76342147,17,0.402856781
48673,76432509,17,0.532690482
48674,76860515,17,0.704059942
48675,77314851,17,0.607260493
48676,77663067,17,0.647136519
48677,77842491,17,0.544018246
48678,78250709,17,0.750781409
48679,80004010,17,0.702635834
48680,80299585,17,0.578803387
48681,80371627,17,0.8813354
48682,80987793,17,0.377828981
48683,81459688,17,0.653701925
48684,81913691,17,0.24069237
48685,82780553,17,0.457594369
48686,83438161,17,0.468976756
48687,83451649,17,0.811125127
48688,84388818,17,0.347329308
48689,84787455,17,0.51709032
48690,86881629,17,0.497033073
48691,87103010,17,0.499375073
48692,87878654,17,0.46726125
48693,88754350,17,0.931063314
48694,88821955,17,0.736992796
48695,90491638,17,0.831692931
48696,90565518,17,0.551145222
48697,90919452,17,0.409398314
48698,94422908,17,0.345413626
48699,94695952,17,0.736814872
48700,95705779,17,0.739977859
48701,96070492,17,0.634671618
48702,99540706,17,0.439346648
48703,452426,17,0.406204208
48704,1155668,17,0.603825718
48705,1155744,17,0.953415195
48706,1199814,17,0.584438606
48707,1889907,17,0.443129278
48708,2241845,17,0.661803333
48709,2485780,17,0.863076568
48710,2846360,17,0.789372592
48711,2846361,17,0.906649932
48712,2894985,17,0.583558146
48713,3174277,17,0.289952486
48714,4834528,17,0.438955799
48715,5005733,17,0.423184339
48716,5360855,17,0.331687344
48717,5569917,17,0.934112912
48718,5721530,17,0.876555305
48719,5736789,17,0.414776029
48720,6230369,17,0.539710036
48721,6605741,17,0.513201153
48722,6605743,17,0.822554243
48723,6605744,17,0.815858359
48724,6605759,17,0.427675101
48725,6605771,17,0.848656423
48726,6605790,17,0.628695113
48727,6605795,17,0.755528524
48728,6706103,17,0.605503319
48729,6732206,17,0.507777398
48730,6740206,17,0.818505295
48731,6828727,17,0.540783934
48732,6847461,17,0.900755643
48733,6865444,17,0.936373342
48734,6889622,17,0.724565968
48735,6893101,17,0.511396161
48736,7012605,17,0.481637439
48737,7023445,17,0.475615861
48738,7023446,17,0.475615861
48739,7030413,17,0.662296031
48740,7064040,17,0.847698783
48741,7299420,17,0.87597213
48742,7645772,17,0.578906586
48743,7739291,17,0.792911153
48744,7929375,17,0.659229488
48745,8202468,17,0.447551533
48746,8394347,17,0.437006127
48747,8740772,17,0.621601906
48748,8815697,17,0.380896791
48749,8932622,17,0.529736591
48750,8943628,17,0.64733637
48751,9325945,17,0.778219861
48752,9471768,17,0.390564257
48753,9522283,17,0.820856928
48754,9549966,17,0.378536991
48755,9603837,17,0.440421604
48756,9891455,17,0.865268945
48757,9950641,17,0.789539195
48758,10077357,17,0.842326085
48759,10157109,17,0.274196223
48760,10672401,17,0.691962332
48761,11098486,17,0.517776056
48762,11103895,17,0.829676112
48763,11216449,17,0.969318968
48764,11400313,17,0.318442836
48765,11609839,17,0.836634365
48766,11629091,17,0.557410279
48767,12012766,17,0.462640203
48768,12037486,17,0.866933011
48769,12069862,17,0.629210776
48770,12072204,17,0.634600603
48771,12218796,17,0.348750173
48772,12222715,17,0.882782091
48773,12299190,17,0.678361269
48774,12359495,17,0.90674786
48775,12360366,17,0.547020213
48776,12365792,17,0.381143837
48777,12477144,17,0.764828418
48778,12703747,17,0.365108501
48779,12767184,17,0.690470323
48780,13116394,17,0.67052074
48781,13672869,17,0.490424375
48782,13918493,17,0.607112897
48783,14102066,17,0.822868208
48784,14189115,17,0.430477438
48785,14218122,17,0.910896931
48786,14613535,17,0.800273282
48787,14834074,17,0.309582253
48788,14960038,17,0.599670847
48789,14997114,17,0.71980426
48790,15104214,17,0.818843301
48791,15201424,17,0.733648862
48792,15310259,17,0.85569753
48793,15854090,17,0.388296024
48794,16015198,17,0.647923392
48795,16215724,17,0.763955007
48796,16223210,17,0.323283482
48797,16357401,17,0.74788246
48798,16924765,17,0.738208352
48799,17212574,17,0.775440635
48800,17574131,17,0.865731547
48801,17941003,17,0.631550643
48802,18272518,17,0.670084772
48803,18278094,17,0.681750557
48804,18755900,17,0.437844777
48805,19321219,17,0.863067237
48806,19530884,17,0.461718482
48807,19664483,17,0.568106017
48808,19811790,17,0.533159917
48809,20484502,17,0.587476233
48810,20659864,17,0.387229832
48811,21333211,17,0.836785537
48812,22331964,17,0.793062072
48813,22446811,17,0.9263086
48814,22978184,17,0.794923829
48815,23669205,17,0.63258333
48816,23799343,17,0.606399403
48817,23969268,17,0.387481559
48818,24005995,17,0.641490935
48819,24347749,17,0.881919452
48820,24383783,17,0.387884794
48821,24413922,17,0.574535946
48822,24713297,17,0.629327083
48823,24812041,17,0.781168147
48824,25282608,17,0.763174614
48825,25314306,17,0.557209631
48826,26037053,17,0.812705204
48827,26680685,17,0.466705793
48828,26987254,17,0.872820376
48829,27384586,17,0.305839042
48830,27529398,17,0.45871678
48831,27558948,17,0.530991135
48832,27616312,17,0.616730897
48833,27953706,17,0.648527368
48834,28007097,17,0.376897978
48835,28501361,17,0.559272624
48836,28504858,17,0.438921749
48837,28550907,17,0.645502362
48838,28613847,17,0.942130545
48839,28674532,17,0.562212307
48840,28729782,17,0.578214364
48841,29788037,17,0.318888458
48842,30064242,17,0.543542261
48843,30178852,17,0.519144409
48844,30199904,17,0.533640753
48845,30453545,17,0.60322177
48846,30850504,17,0.661313823
48847,31297931,17,0.567617282
48848,31504096,17,0.503449375
48849,31583973,17,0.328860919
48850,31613823,17,0.737479128
48851,31672332,17,0.526613804
48852,31994457,17,0.417099579
48853,32176482,17,0.375294264
48854,32308652,17,0.784956339
48855,32369269,17,0.798376697
48856,32513750,17,0.636651848
48857,32911772,17,0.738774197
48858,33360150,17,0.501428524
48859,33369356,17,0.654014144
48860,33374078,17,0.602476468
48861,34109023,17,0.871065645
48862,34192833,17,0.776034154
48863,34245059,17,0.757502901
48864,34707075,17,0.517046164
48865,34850445,17,0.39083962
48866,35478729,17,0.40974622
48867,37232984,17,0.282486653
48868,37849794,17,0.354492307
48869,37881322,17,0.553358813
48870,38675981,17,0.473985111
48871,39627068,17,0.838195311
48872,39643001,17,0.748683333
48873,39684502,17,0.450074207
48874,39907427,17,0.479354207
48875,40337282,17,0.541086678
48876,40439121,17,0.429117115
48877,40970642,17,0.474643659
48878,41346503,17,0.544034896
48879,41436128,17,0.410895234
48880,42241245,17,0.786570492
48881,42405150,17,0.428101738
48882,42491196,17,0.455753476
48883,42600441,17,0.380226977
48884,42972430,17,0.615436714
48885,43358989,17,0.459534223
48886,43428837,17,0.387772394
48887,43459462,17,0.747381626
48888,43690172,17,0.687890826
48889,44301147,17,0.747365942
48890,44831714,17,0.82629047
48891,45094318,17,0.749624704
48892,45256715,17,0.373415814
48893,45390758,17,0.379335796
48894,45764338,17,0.363067551
48895,46914624,17,0.306724786
48896,48058186,17,0.482938081
48897,48111495,17,0.255716782
48898,48557483,17,0.465101177
48899,49543243,17,0.908989655
48900,49954452,17,0.724400289
48901,50701231,17,0.912648182
48902,50750041,17,0.588806482
48903,53081927,17,0.659102587
48904,53183665,17,0.236421228
48905,54069395,17,0.480950057
48906,54960642,17,0.272870584
48907,55090428,17,0.478625275
48908,55168389,17,0.280776541
48909,55330850,17,0.434158862
48910,55365014,17,0.620719357
48911,55413161,17,0.483304271
48912,55603797,17,0.558523334
48913,55996183,17,0.612587959
48914,56048661,17,0.581786356
48915,56193680,17,0.379512322
48916,56951721,17,0.518372086
48917,58569367,17,0.43744344
48918,58989704,17,0.744641289
48919,59356028,17,0.434216266
48920,59552404,17,0.548615153
48921,59747551,17,0.451779324
48922,60171133,17,0.758897314
48923,60565678,17,0.539994033
48924,60743477,17,0.334229721
48925,61015505,17,0.436763362
48926,63418221,17,0.302241516
48927,63446700,17,0.615736358
48928,63698408,17,0.418154984
48929,63734565,17,0.446778853
48930,64945391,17,0.6081694
48931,65179586,17,0.366720697
48932,65718426,17,0.835179325
48933,66134546,17,0.511968235
48934,66234614,17,0.476941054
48935,67625960,17,0.393586007
48936,67746811,17,0.79933744
48937,68327939,17,0.295889919
48938,68747400,17,0.488962209
48939,69114986,17,0.249885917
48940,70192543,17,0.498414932
48941,70286001,17,0.632346968
48942,70486033,17,0.454703508
48943,72037456,17,0.736797207
48944,72856402,17,0.443317525
48945,72913348,17,0.316419444
48946,73359738,17,0.898282194
48947,73864186,17,0.737882329
48948,73902990,17,0.563578932
48949,74136848,17,0.537281704
48950,74140289,17,0.541953391
48951,77092351,17,0.602967476
48952,78434745,17,0.535989414
48953,79441020,17,0.469631379
48954,80109410,17,0.376198171
48955,80285713,17,0.486729363
48956,80851358,17,0.714958833
48957,81780151,17,0.278690424
48958,81870712,17,0.655922749
48959,82056558,17,0.465975162
48960,82092193,17,0.490632459
48961,83184980,17,0.304506844
48962,83710248,17,0.594549617
48963,84355901,17,0.413343422
48964,85737759,17,0.724083088
48965,86221551,17,0.519257567
48966,87151387,17,0.509567352
48967,87457296,17,0.480400671
48968,87478853,17,0.497455527
48969,87857483,17,0.472656054
48970,88498784,17,0.960630498
48971,88673871,17,0.681171981
48972,89721328,17,0.283891181
48973,90543254,17,0.870842584
48974,91629609,17,0.434111319
48975,92866606,17,0.293619413
48976,94626343,17,0.564597702
48977,96767914,17,0.735624666
48978,82168,17,0.388224425
48979,322991,17,0.752951491
48980,1120188,17,0.45505228
48981,1205736,17,0.296766319
48982,1322847,17,0.724149146
48983,1541693,17,0.482088802
48984,1983259,17,0.523103379
48985,2018955,17,0.378136187
48986,2153079,17,0.577631442
48987,2325385,17,0.264279687
48988,2397447,17,0.593946151
48989,2466649,17,0.877585291
48990,2472664,17,0.425576549
48991,2811396,17,0.674533969
48992,2846356,17,0.715738609
48993,2846368,17,0.686781927
48994,2846370,17,0.567090676
48995,2979719,17,0.606990897
48996,3079344,17,0.362900643
48997,5294457,17,0.662065094
48998,6053375,17,0.329971198
48999,6461369,17,0.511774138
49000,6605739,17,0.700001444
49001,6605742,17,0.530773747
49002,6605750,17,0.918561245
49003,6605761,17,0.420032143
49004,6605767,17,0.775875465
49005,6605784,17,0.76949023
49006,6629501,17,0.848646537
49007,6744835,17,0.915345297
49008,6791788,17,0.650808209
49009,6804168,17,0.727269085
49010,6827579,17,0.930976858
49011,6888981,17,0.354164227
49012,6996874,17,0.552908753
49013,7054908,17,0.738662109
49014,7396525,17,0.328257133
49015,7535877,17,0.485954419
49016,7604331,17,0.349118026
49017,7616150,17,0.504605959
49018,7632817,17,0.590886313
49019,7658074,17,0.748925267
49020,7865139,17,0.401052894
49021,7873570,17,0.47365248
49022,8105655,17,0.77487981
49023,8110942,17,0.491939836
49024,8250591,17,0.655558967
49025,8261177,17,0.324037197
49026,8716870,17,0.950487473
49027,8941288,17,0.695232485
49028,8958793,17,0.748185278
49029,9066227,17,0.629784564
49030,9084477,17,0.559389609
49031,9802469,17,0.665461958
49032,9931707,17,0.65811297
49033,10133006,17,0.623913507
49034,10304117,17,0.871861964
49035,10701585,17,0.785110249
49036,10869249,17,0.260611385
49037,11047852,17,0.779292325
49038,11500997,17,0.379592596
49039,11512075,17,0.619712675
49040,11604070,17,0.405164427
49041,11937943,17,0.822101415
49042,12075740,17,0.545916625
49043,12091518,17,0.538574866
49044,12174558,17,0.780757636
49045,12421206,17,0.664062096
49046,12507357,17,0.432722501
49047,12517467,17,0.554025292
49048,12783596,17,0.405522336
49049,12800511,17,0.632682327
49050,13328973,17,0.405475343
49051,13488384,17,0.725099135
49052,13923252,17,0.33766116
49053,13988306,17,0.83529508
49054,14065015,17,0.918370647
49055,14480139,17,0.388352137
49056,14703275,17,0.355439724
49057,14770204,17,0.443847782
49058,14935970,17,0.735573213
49059,15000469,17,0.861333236
49060,15036509,17,0.570012625
49061,15089096,17,0.497945942
49062,15336856,17,0.765009278
49063,15339355,17,0.80211079
49064,16268162,17,0.609601094
49065,16387255,17,0.528454616
49066,16952824,17,0.360195512
49067,16961037,17,0.535612544
49068,17416338,17,0.596613862
49069,17609013,17,0.579006413
49070,17765402,17,0.459465468
49071,18417575,17,0.756329032
49072,18707784,17,0.627806964
49073,18772738,17,0.474152416
49074,18981394,17,0.692217648
49075,19008010,17,0.244571376
49076,19567747,17,0.421542297
49077,19789083,17,0.441110774
49078,19792333,17,0.783892961
49079,19912520,17,0.617964943
49080,20990205,17,0.695746793
49081,21745414,17,0.368557287
49082,22098476,17,0.681225894
49083,22383309,17,0.709914865
49084,22721520,17,0.34029618
49085,23112456,17,0.480426425
49086,24035146,17,0.748774623
49087,24221012,17,0.535497627
49088,24299002,17,0.523388315
49089,24345265,17,0.599297538
49090,24421709,17,0.268357657
49091,24899586,17,0.702849341
49092,25433253,17,0.575998214
49093,25642505,17,0.488809567
49094,25861181,17,0.459260098
49095,26475367,17,0.542051755
49096,26773525,17,0.372828364
49097,27187013,17,0.363612948
49098,27774553,17,0.650857366
49099,28165881,17,0.659277957
49100,28666662,17,0.535483773
49101,28711011,17,0.547309975
49102,29201576,17,0.744349799
49103,29238589,17,0.748274089
49104,29338888,17,0.472346101
49105,29345423,17,0.543175747
49106,29379811,17,0.795176998
49107,29404846,17,0.808009102
49108,29605889,17,0.630666512
49109,29737074,17,0.615326386
49110,29793676,17,0.508414464
49111,29809959,17,0.615623053
49112,29878659,17,0.438514678
49113,30123984,17,0.393843322
49114,30600607,17,0.483398661
49115,31355560,17,0.929177745
49116,32058531,17,0.288850162
49117,32587773,17,0.464424206
49118,32674447,17,0.524731969
49119,32720588,17,0.516968941
49120,33600355,17,0.343606919
49121,34029245,17,0.579850478
49122,34195770,17,0.504725922
49123,34302949,17,0.506389143
49124,35028702,17,0.914083745
49125,35164263,17,0.926868558
49126,35269547,17,0.728464006
49127,35749671,17,0.751952149
49128,35784733,17,0.356496827
49129,35825085,17,0.495335879
49130,36729702,17,0.61625115
49131,36856794,17,0.761736539
49132,37159967,17,0.351026955
49133,37316292,17,0.561867192
49134,37316293,17,0.561867192
49135,38102611,17,0.880761269
49136,38127967,17,0.541664945
49137,39254040,17,0.4492122
49138,39638957,17,0.508235767
49139,39862271,17,0.638062312
49140,39920822,17,0.889524697
49141,40006625,17,0.287805971
49142,40124742,17,0.623275707
49143,40360213,17,0.789431454
49144,40409867,17,0.41639302
49145,40753252,17,0.778697519
49146,40855101,17,0.475513851
49147,41052845,17,0.708739329
49148,41265697,17,0.828686081
49149,41265700,17,0.828686081
49150,41497623,17,0.314618873
49151,41611135,17,0.861748745
49152,41628548,17,0.895384597
49153,41818711,17,0.387709991
49154,41885771,17,0.809121521
49155,42107685,17,0.825005908
49156,42317995,17,0.552545003
49157,42356516,17,0.437349049
49158,42500809,17,0.273390549
49159,42504718,17,0.717767796
49160,42625901,17,0.678523
49161,42675980,17,0.368362244
49162,42848622,17,0.413209183
49163,42934806,17,0.603206374
49164,43989288,17,0.32615317
49165,45116153,17,0.260687345
49166,45120057,17,0.409120817
49167,45334363,17,0.885966639
49168,45457962,17,0.45410583
49169,45863687,17,0.517866725
49170,46158846,17,0.411728645
49171,46230321,17,0.626029
49172,46758284,17,0.632852247
49173,46807523,17,0.643183808
49174,46822050,17,0.311520151
49175,47928481,17,0.325515752
49176,48105438,17,0.74435857
49177,48338377,17,0.521694799
49178,48387330,17,0.603634482
49179,48536452,17,0.431602576
49180,48983830,17,0.504180294
49181,49035919,17,0.593562366
49182,50533880,17,0.608697779
49183,51417105,17,0.50016585
49184,52619312,17,0.680374775
49185,52622396,17,0.676258368
49186,52625054,17,0.809665311
49187,52945305,17,0.642715023
49188,53243044,17,0.751578482
49189,54227915,17,0.4763104
49190,54541798,17,0.612304725
49191,57068869,17,0.701394415
49192,57647336,17,0.538442097
49193,58100409,17,0.395704685
49194,59390595,17,0.618707683
49195,60668085,17,0.607581653
49196,61073502,17,0.236005224
49197,61293697,17,0.444387768
49198,61519705,17,0.45400884
49199,61688066,17,0.783779106
49200,61925939,17,0.686695038
49201,62092298,17,0.383399999
49202,62415423,17,0.376943012
49203,62445355,17,0.482716689
49204,62543888,17,0.649599963
49205,62763236,17,0.280330549
49206,62766963,17,0.596129849
49207,63039372,17,0.58018951
49208,63287391,17,0.755578165
49209,63507164,17,0.468158937
49210,63555988,17,0.70421539
49211,63722104,17,0.486527865
49212,63938116,17,0.476131773
49213,64329584,17,0.671118848
49214,64736633,17,0.579868378
49215,64939957,17,0.468072493
49216,65601520,17,0.373790488
49217,66134403,17,0.559628834
49218,66741149,17,0.851845914
49219,66787372,17,0.314345936
49220,66882807,17,0.68701898
49221,67181875,17,0.706846979
49222,68231311,17,0.45259107
49223,68285110,17,0.742792322
49224,68411368,17,0.476968416
49225,69394970,17,0.310802299
49226,69728735,17,0.650070503
49227,70451347,17,0.242976704
49228,72590629,17,0.533211443
49229,73326052,17,0.687444238
49230,74796374,17,0.374069619
49231,74974201,17,0.463958292
49232,75017641,17,0.587558798
49233,75075066,17,0.47565074
49234,75380800,17,0.304247286
49235,76794426,17,0.311973676
49236,76797521,17,0.388391989
49237,77898896,17,0.82626617
49238,77981545,17,0.449602943
