,document,topic,gamma
58922,25454901,13,0.573757693
58923,25463291,13,0.281819387
58924,25570704,13,0.254696265
58925,25683763,13,0.305523185
58926,25776537,13,0.330957072
58927,25834726,13,0.318210066
58928,25839833,13,0.554888302
58929,25926512,13,0.45674306
58930,25936555,13,0.62418116
58931,25960396,13,0.456558182
58932,26013139,13,0.37104827
58933,26015553,13,0.231835253
58934,26025383,13,0.783815849
58935,26034454,13,0.313795394
58936,26103718,13,0.690116982
58937,26174674,13,0.383122263
58938,26175482,13,0.62289422
58939,26318176,13,0.405313635
58940,26352606,13,0.559379356
58941,26368698,13,0.529165097
58942,26392147,13,0.420251406
58943,26417279,13,0.288430346
58944,26452948,13,0.47296967
58945,26517094,13,0.549713947
58946,26576989,13,0.567326234
58947,26629696,13,0.81742965
58948,26741881,13,0.722829134
58949,26755431,13,0.621391629
58950,26759278,13,0.448362033
58951,26771824,13,0.457821125
58952,26786809,13,0.636217804
58953,26830227,13,0.447633813
58954,26863248,13,0.462994815
58955,26907601,13,0.435507058
58956,26976652,13,0.59018741
58957,26995297,13,0.33632289
58958,27088891,13,0.543650099
58959,27093000,13,0.544559763
58960,27097507,13,0.782961121
58961,27139186,13,0.390036256
58962,27139376,13,0.276987201
58963,27160200,13,0.248113303
58964,27226262,13,0.376603248
58965,27236377,13,0.267075012
58966,27362388,13,0.500208353
58967,27362657,13,0.542811559
58968,27380269,13,0.439551483
58969,27399193,13,0.461762354
58970,27406481,13,0.313337554
58971,27444132,13,0.519926655
58972,27519989,13,0.427449975
58973,27545676,13,0.511280981
58974,27555162,13,0.587309601
58975,27574034,13,0.461244965
58976,27650216,13,0.246304151
58977,27706785,13,0.533685679
58978,27722839,13,0.500886638
58979,28040304,13,0.84318597
58980,28042458,13,0.42824163
58981,28079425,13,0.368000011
58982,28188417,13,0.45586093
58983,28194425,13,0.42111466
58984,28242454,13,0.599318139
58985,28246521,13,0.642998048
58986,28336827,13,0.798295016
58987,28561279,13,0.31068085
58988,28580209,13,0.427915952
58989,28609022,13,0.36915533
58990,28637945,13,0.263401489
58991,28672526,13,0.887956059
58992,28787885,13,0.610447613
58993,28936745,13,0.364445318
58994,28942873,13,0.309002237
58995,28991300,13,0.324014881
58996,28995101,13,0.310540767
58997,29186723,13,0.456528928
58998,29200718,13,0.444815971
58999,29418164,13,0.317465034
59000,29434178,13,0.358234898
59001,29511232,13,0.522090716
59002,29523884,13,0.266139491
59003,29581548,13,0.347531386
59004,29589100,13,0.507678035
59005,29704824,13,0.756901245
59006,29727132,13,0.575773755
59007,29777121,13,0.406114435
59008,29788025,13,0.920851266
59009,29956757,13,0.490608039
59010,30038048,13,0.371249071
59011,30076460,13,0.640189401
59012,30195893,13,0.288094448
59013,30196461,13,0.275971115
59014,30252658,13,0.699940031
59015,30299934,13,0.343742966
59016,30308461,13,0.438500823
59017,30352134,13,0.426863755
59018,30473480,13,0.473570887
59019,30505016,13,0.758864088
59020,30560915,13,0.650914368
59021,30648642,13,0.722037896
59022,30648943,13,0.469310628
59023,30650668,13,0.65830798
59024,30713992,13,0.601444025
59025,30748162,13,0.565869986
59026,30837004,13,0.701177635
59027,30854392,13,0.535416719
59028,30858573,13,0.627369482
59029,30891489,13,0.385229159
59030,30905580,13,0.336145906
59031,30932547,13,0.67453609
59032,31437438,13,0.435822232
59033,31454946,13,0.520000789
59034,31517059,13,0.539166896
59035,31597173,13,0.407465865
59036,31610913,13,0.908019303
59037,31695384,13,0.343705418
59038,31712536,13,0.490454529
59039,31849276,13,0.230371085
59040,31905591,13,0.436043494
59041,31973110,13,0.605895819
59042,32156633,13,0.557631696
59043,32226108,13,0.472404848
59044,32389291,13,0.857993664
59045,32501157,13,0.607913936
59046,32613817,13,0.584004923
59047,32938799,13,0.683931781
59048,32953630,13,0.585461504
59049,32962364,13,0.357583477
59050,33121986,13,0.878843598
59051,33142420,13,0.468613337
59052,33214454,13,0.661076946
59053,33214905,13,0.706380536
59054,33388901,13,0.537327721
59055,33471354,13,0.25958688
59056,33676798,13,0.789651516
59057,33756844,13,0.818766793
59058,33833664,13,0.522889113
59059,33964602,13,0.544002397
59060,34036591,13,0.502912492
59061,34093676,13,0.798658324
59062,34221568,13,0.24449245
59063,34309813,13,0.295557931
59064,34437388,13,0.409202411
59065,34693844,13,0.374864427
59066,34693845,13,0.374864427
59067,34700320,13,0.517173072
59068,34742693,13,0.627754191
59069,34756275,13,0.408857321
59070,34760192,13,0.518264894
59071,34761455,13,0.409088822
59072,34764800,13,0.643843801
59073,34766786,13,0.474498376
59074,34819612,13,0.528664276
59075,34852556,13,0.697372648
59076,34866996,13,0.468753664
59077,34869272,13,0.437890006
59078,34885223,13,0.50385268
59079,34892009,13,0.590013486
59080,34898701,13,0.311713614
59081,34902094,13,0.783020358
59082,34927715,13,0.839824015
59083,34992410,13,0.639037378
59084,34994571,13,0.517605957
59085,35036539,13,0.525646947
59086,35073931,13,0.510584618
59087,35079519,13,0.427575385
59088,35097953,13,0.437085447
59089,35098606,13,0.397906322
59090,35114854,13,0.52440792
59091,35117952,13,0.31205238
59092,35191932,13,0.383294501
59093,35280752,13,0.548940317
59094,35318333,13,0.411933607
59095,35335022,13,0.354249382
59096,35349952,13,0.508511945
59097,35455539,13,0.630885358
59098,35584129,13,0.346136241
59099,35596051,13,0.386398244
59100,35599271,13,0.600174123
59101,35651703,13,0.718702798
59102,35727229,13,0.603406374
59103,35760522,13,0.731573307
59104,35762777,13,0.451359361
59105,35764243,13,0.451359361
59106,35829037,13,0.65549547
59107,35944943,13,0.67179618
59108,35990860,13,0.311207683
59109,36049555,13,0.634049674
59110,36075650,13,0.3737215
59111,36078967,13,0.470074984
59112,36179269,13,0.41112408
59113,36233828,13,0.777536673
59114,36314447,13,0.847265072
59115,36324325,13,0.407450348
59116,36510594,13,0.538785119
59117,36584674,13,0.690879188
59118,36662495,13,0.603701015
59119,36867391,13,0.276337347
59120,36876381,13,0.666630156
59121,36928005,13,0.606538087
59122,36932764,13,0.431254787
59123,36933596,13,0.345890969
59124,36972924,13,0.582886666
59125,36976849,13,0.297148061
59126,37014194,13,0.330781099
59127,37082045,13,0.663989431
59128,37107592,13,0.477635535
59129,37114341,13,0.792584713
59130,37127107,13,0.308961802
59131,37226401,13,0.498494313
59132,37232935,13,0.370084727
59133,37442841,13,0.444890535
59134,37605939,13,0.568984516
59135,37632117,13,0.434639556
59136,37643626,13,0.481086884
59137,37799609,13,0.460543756
59138,37935508,13,0.636924085
59139,38028079,13,0.568581241
59140,38088453,13,0.615645664
59141,38135378,13,0.522910452
59142,38383418,13,0.72759601
59143,38529550,13,0.71923446
59144,38531716,13,0.698832734
59145,38549791,13,0.575553382
59146,38580514,13,0.36482253
59147,38654492,13,0.509556323
59148,38688485,13,0.558149006
59149,38693200,13,0.324712946
59150,38748989,13,0.575506891
59151,38755650,13,0.373627514
59152,38773604,13,0.41992212
59153,38806944,13,0.422338743
59154,38883583,13,0.660522536
59155,38903930,13,0.521713544
59156,38963675,13,0.678452688
59157,39022136,13,0.326741372
59158,39048726,13,0.339638873
59159,39053728,13,0.31166553
59160,39089732,13,0.271032524
59161,39139193,13,0.619365397
59162,39162467,13,0.387401511
59163,39232157,13,0.44436243
59164,39262100,13,0.404628049
59165,39387810,13,0.412966017
59166,39400689,13,0.476949993
59167,39433621,13,0.467700226
59168,39462297,13,0.299206598
59169,39484486,13,0.524442913
59170,39538898,13,0.753021959
59171,39562384,13,0.662355726
59172,39574610,13,0.636172521
59173,39609275,13,0.421024149
59174,39656939,13,0.69815937
59175,39699538,13,0.429175131
59176,39709253,13,0.42965611
59177,39710147,13,0.444734061
59178,39722888,13,0.693794076
59179,39759118,13,0.639462105
59180,39804271,13,0.344609346
59181,39824306,13,0.530213715
59182,39830801,13,0.6935881
59183,39985806,13,0.619940141
59184,39988321,13,0.417561019
59185,40049835,13,0.400318608
59186,40134691,13,0.34418765
59187,40171114,13,0.48225603
59188,40178461,13,0.472082406
59189,40181807,13,0.648161689
59190,40378476,13,0.586587387
59191,40416634,13,0.376127677
59192,40476496,13,0.724922736
59193,40518996,13,0.817808538
59194,40554192,13,0.571600485
59195,40673756,13,0.440019177
59196,40704717,13,0.683256886
59197,40723352,13,0.502168322
59198,40764793,13,0.600816974
59199,40775326,13,0.311334253
59200,40778178,13,0.319332485
59201,40778179,13,0.319332485
59202,40878613,13,0.662325431
59203,41080295,13,0.524568975
59204,41137401,13,0.464024633
59205,41151547,13,0.477969049
59206,41177672,13,0.320906847
59207,41211856,13,0.471530515
59208,41303983,13,0.668718197
59209,41326178,13,0.309978301
59210,41396461,13,0.719183422
59211,41403924,13,0.687121601
59212,41410676,13,0.573270336
59213,41412023,13,0.341339097
59214,41451595,13,0.527474461
59215,41489602,13,0.575846749
59216,41550850,13,0.787439661
59217,41568513,13,0.497723228
59218,41571365,13,0.282849637
59219,41593777,13,0.364760091
59220,41595370,13,0.640448375
59221,41595371,13,0.640448375
59222,41602157,13,0.27536199
59223,41693357,13,0.630044558
59224,41755892,13,0.430594267
59225,41767861,13,0.469392537
59226,41767862,13,0.469392537
59227,41804239,13,0.758458989
59228,41819843,13,0.523906609
59229,41870448,13,0.737122626
59230,41958769,13,0.453331482
59231,41996795,13,0.675289317
59232,41998640,13,0.675289317
59233,42034649,13,0.328571271
59234,42087068,13,0.71690323
59235,42135065,13,0.535003633
59236,42183185,13,0.61582556
59237,42311202,13,0.459236289
59238,42362595,13,0.264338382
59239,42372087,13,0.500142658
59240,42387237,13,0.266002837
59241,42534805,13,0.835609782
59242,42537001,13,0.391995155
59243,42561085,13,0.60015115
59244,42564618,13,0.627138329
59245,42569326,13,0.278631818
59246,42613077,13,0.516947991
59247,42635271,13,0.317240333
59248,42645685,13,0.425965318
59249,42655927,13,0.660441002
59250,42748544,13,0.491795012
59251,42752582,13,0.734299167
59252,42780002,13,0.413674393
59253,42785473,13,0.54797881
59254,42820840,13,0.364755109
59255,42878199,13,0.431711038
59256,42909298,13,0.411516953
59257,42949367,13,0.713023603
59258,42950271,13,0.469614507
59259,42960916,13,0.384312383
59260,42977308,13,0.667686756
59261,42986696,13,0.56484465
59262,42998348,13,0.551052767
59263,43020092,13,0.370948829
59264,43056904,13,0.519962472
59265,43060583,13,0.706581353
59266,43111517,13,0.551255573
59267,43116702,13,0.309967112
59268,43132954,13,0.404771907
59269,43162530,13,0.238925159
59270,43176907,13,0.501193009
59271,43184848,13,0.525967098
59272,43379892,13,0.522137957
59273,43439457,13,0.900507784
59274,43542549,13,0.520492134
59275,43628548,13,0.774265531
59276,43669090,13,0.385842492
59277,43670025,13,0.473727352
59278,43708348,13,0.604990152
59279,43728639,13,0.881627722
59280,43731706,13,0.363264727
59281,43783893,13,0.563582478
59282,43787243,13,0.684412803
59283,43796401,13,0.616974783
59284,43837880,13,0.729541279
59285,43893250,13,0.337378417
59286,43985577,13,0.520103506
59287,44006243,13,0.47622479
59288,44148847,13,0.640617519
59289,44247913,13,0.428665688
59290,44326229,13,0.486234936
59291,44335766,13,0.352336759
59292,44428721,13,0.501178962
59293,44436828,13,0.494283719
59294,44472574,13,0.545079117
59295,44488927,13,0.392531203
59296,44491317,13,0.425470574
59297,44495645,13,0.542968264
59298,44570479,13,0.810803582
59299,44571274,13,0.716891846
59300,44571298,13,0.48255805
59301,44571407,13,0.62880575
59302,44709752,13,0.544058041
59303,44755651,13,0.420667388
59304,44967921,13,0.713370873
59305,44990794,13,0.360220345
59306,45008024,13,0.443002484
59307,45071740,13,0.537942144
59308,45120055,13,0.672974882
59309,45121172,13,0.45030058
59310,45123437,13,0.742421054
59311,45124659,13,0.218238693
59312,45349674,13,0.688188195
59313,45357394,13,0.502381176
59314,45398218,13,0.551470713
59315,45400705,13,0.302059382
59316,45408017,13,0.514938243
59317,45452018,13,0.809515274
59318,45453275,13,0.299500737
59319,45487403,13,0.622102983
59320,45631437,13,0.364168934
59321,45687235,13,0.355415086
59322,45694900,13,0.692556257
59323,45772104,13,0.464066908
59324,45855449,13,0.495456716
59325,45858228,13,0.442103921
59326,45891513,13,0.516278735
59327,45932811,13,0.344937323
59328,46019626,13,0.676485877
59329,46026890,13,0.535249815
59330,46071254,13,0.550722664
59331,46098914,13,0.382235226
59332,46104507,13,0.76646631
59333,46105973,13,0.813221246
59334,46116599,13,0.530069746
59335,46153214,13,0.747077933
59336,46165104,13,0.625232354
59337,46180954,13,0.648501207
59338,46212024,13,0.44933281
59339,46280924,13,0.575645549
59340,46281126,13,0.369450192
59341,46283673,13,0.349745964
59342,46297612,13,0.616751318
59343,46330307,13,0.630414684
59344,46334134,13,0.284475816
59345,46361645,13,0.650986012
59346,46413137,13,0.616287225
59347,46500679,13,0.331707154
59348,46565181,13,0.659462548
59349,46587846,13,0.374637473
59350,46595479,13,0.467735545
59351,46608420,13,0.449786826
59352,46731519,13,0.577182337
59353,46759792,13,0.685325277
59354,46767962,13,0.624078483
59355,46963168,13,0.738080994
59356,47010022,13,0.405204389
59357,47042342,13,0.539865037
59358,47057011,13,0.490489091
59359,47103401,13,0.299363585
59360,47120339,13,0.449074443
59361,47127122,13,0.518424939
59362,47212299,13,0.514057744
59363,47265062,13,0.442973047
59364,47462804,13,0.426614768
59365,47520337,13,0.528830853
59366,47545321,13,0.473813705
59367,47615343,13,0.356879333
59368,47631893,13,0.550346451
59369,47648041,13,0.720957272
59370,47675995,13,0.420637217
59371,47850581,13,0.717640092
59372,47858419,13,0.459749446
59373,47935409,13,0.718462784
59374,47952712,13,0.654255125
59375,47974078,13,0.370445631
59376,48006717,13,0.575710706
59377,48032142,13,0.462076225
59378,48035880,13,0.403643497
59379,48037730,13,0.334926418
59380,48064007,13,0.506488454
59381,48208256,13,0.458793393
59382,48311443,13,0.335163438
59383,48357659,13,0.582750472
59384,48359760,13,0.59467067
59385,48389817,13,0.565123418
59386,48409474,13,0.668272541
59387,48409669,13,0.248062224
59388,48417313,13,0.464148588
59389,48432866,13,0.649673478
59390,48626791,13,0.747673881
59391,48648032,13,0.663408433
59392,48699772,13,0.470562648
59393,48726202,13,0.543396042
59394,48777093,13,0.599151442
59395,48777764,13,0.745092531
59396,48780361,13,0.498088481
59397,48856583,13,0.738990878
59398,48862222,13,0.628400131
59399,48909694,13,0.476933327
59400,48914518,13,0.434211073
59401,48988613,13,0.432999129
59402,48991994,13,0.370786904
59403,49017127,13,0.738169789
59404,49042513,13,0.733031808
59405,49093044,13,0.583380023
59406,49156894,13,0.264061823
59407,49276994,13,0.682116025
59408,49303559,13,0.705335446
59409,49304028,13,0.400886201
59410,49306870,13,0.442059825
59411,49364337,13,0.415880433
59412,49401760,13,0.773791663
59413,49519938,13,0.600420013
59414,49597348,13,0.315810396
59415,49812968,13,0.645899052
59416,49849363,13,0.441568499
59417,49851024,13,0.472556683
59418,49945924,13,0.677008101
59419,49975146,13,0.74450322
59420,50163062,13,0.930484325
59421,50260665,13,0.710881731
59422,50324261,13,0.648615728
59423,50367675,13,0.725067747
59424,50416937,13,0.582982169
59425,50490128,13,0.665588928
59426,50514128,13,0.696969725
59427,50628109,13,0.608020518
59428,50742846,13,0.394593174
59429,50796259,13,0.410514519
59430,50823196,13,0.724685782
59431,50927942,13,0.431866912
59432,51003873,13,0.342723324
59433,51028932,13,0.504665278
59434,51179259,13,0.644748556
59435,51195933,13,0.398124494
59436,51247087,13,0.746899162
59437,51393309,13,0.474579948
59438,51398327,13,0.478138284
59439,51410148,13,0.40925676
59440,51448293,13,0.60055698
59441,51535850,13,0.619212609
59442,51627257,13,0.484162996
59443,51678964,13,0.482694445
59444,51744302,13,0.403378191
59445,51779696,13,0.632476852
59446,51824430,13,0.535087412
59447,52177374,13,0.640148399
59448,52220019,13,0.765415992
59449,52228275,13,0.822416517
59450,52287327,13,0.38405962
59451,52294641,13,0.325684353
59452,52394861,13,0.4125643
59453,52401597,13,0.424936821
59454,52537827,13,0.698988014
59455,52583780,13,0.482937068
59456,52739275,13,0.391418443
59457,52860577,13,0.412682823
59458,52924866,13,0.458977034
59459,53043484,13,0.57326228
59460,53061760,13,0.747340452
59461,53078274,13,0.575042627
59462,53128121,13,0.614680633
59463,53179738,13,0.705447526
59464,53203239,13,0.28050892
59465,53206713,13,0.818919838
59466,53278404,13,0.529865499
59467,53304429,13,0.575020434
59468,53429268,13,0.369976002
59469,53434058,13,0.785461802
59470,53533159,13,0.372249056
59471,53587363,13,0.37658811
59472,53815287,13,0.619097005
59473,53940324,13,0.698759112
59474,54027614,13,0.653446661
59475,54034055,13,0.645219483
59476,54034197,13,0.60744044
59477,54075150,13,0.761515408
59478,54129829,13,0.637346662
59479,54211576,13,0.555563052
59480,54252191,13,0.410664717
59481,54270564,13,0.735251154
59482,54274806,13,0.414932971
59483,54329831,13,0.258762225
59484,54329832,13,0.258762225
59485,54366127,13,0.343961097
59486,54528529,13,0.53129289
59487,54586744,13,0.705795515
59488,54624100,13,0.279347839
59489,54669411,13,0.574065641
59490,54686415,13,0.808972851
59491,54747683,13,0.367137125
59492,54959039,13,0.496254683
59493,55207093,13,0.478911243
59494,55233006,13,0.38144279
59495,55289768,13,0.512047644
59496,55338777,13,0.495622025
59497,55472870,13,0.580570126
59498,55495776,13,0.608765702
59499,55530102,13,0.718007159
59500,55535556,13,0.446539778
59501,55548305,13,0.285854392
59502,55692952,13,0.639999701
59503,55906862,13,0.311002242
59504,55930276,13,0.680696278
59505,55958108,13,0.499566885
59506,56113346,13,0.706419677
59507,56131209,13,0.466208566
59508,56143320,13,0.302460831
59509,56287404,13,0.567216432
59510,56380020,13,0.831145418
59511,56507324,13,0.644394253
59512,56507380,13,0.361229236
59513,56507418,13,0.631561902
59514,56534455,13,0.632370444
59515,56632196,13,0.254145781
59516,56697096,13,0.493213266
59517,56708407,13,0.689208197
59518,56725666,13,0.340760231
59519,56813655,13,0.790943132
59520,57114647,13,0.348390229
59521,57137008,13,0.740184506
59522,57140769,13,0.80489023
59523,57370474,13,0.784950153
59524,57401109,13,0.424910858
59525,57461908,13,0.830303257
59526,57736475,13,0.631880232
59527,57741909,13,0.399210535
59528,57795503,13,0.217887481
59529,57798272,13,0.45362199
59530,57807691,13,0.429300748
59531,57826574,13,0.61164248
59532,57831546,13,0.683828133
59533,57849685,13,0.512233173
59534,57878596,13,0.604244934
59535,57882807,13,0.46897017
59536,57921012,13,0.411930524
59537,57922604,13,0.658416602
59538,57933778,13,0.296965949
59539,57944598,13,0.633238953
59540,57950804,13,0.810240654
59541,57996799,13,0.230457961
59542,58072463,13,0.732153516
59543,58077674,13,0.741252228
59544,58093150,13,0.545186464
59545,58193133,13,0.813597324
59546,58196902,13,0.418739967
59547,58282253,13,0.274690963
59548,58304490,13,0.481017554
59549,58309124,13,0.58077394
59550,58349230,13,0.515837725
59551,58350908,13,0.756428981
59552,58393125,13,0.5329512
59553,58523821,13,0.413672563
59554,58561332,13,0.787541348
59555,58618282,13,0.626155086
59556,58680876,13,0.535442931
59557,58707645,13,0.724078008
59558,58785234,13,0.274292792
59559,58815988,13,0.74450322
59560,58816404,13,0.705221313
59561,58865100,13,0.293636572
59562,58875205,13,0.235975207
59563,58891273,13,0.560388131
59564,58913687,13,0.325849837
59565,59100270,13,0.766267324
59566,59100606,13,0.291593613
59567,59136660,13,0.292631176
59568,59180528,13,0.743132538
59569,59234703,13,0.202889515
59570,59238912,13,0.540567488
59571,59253150,13,0.704073717
59572,59273573,13,0.540515623
59573,59336365,13,0.601371973
59574,59417667,13,0.558569413
59575,59418783,13,0.801767983
59576,59432889,13,0.703961353
59577,59660110,13,0.504462414
59578,59722528,13,0.461912771
59579,59865282,13,0.686684223
59580,59901348,13,0.530598749
59581,59911182,13,0.767106608
59582,59963433,13,0.507678035
59583,59985383,13,0.507678035
59584,60036429,13,0.584257519
59585,60053350,13,0.460858025
59586,60096269,13,0.405649944
59587,60132840,13,0.483458741
59588,60222451,13,0.323515861
59589,60225342,13,0.502342723
59590,60228576,13,0.677543232
59591,60280240,13,0.36496066
59592,60280954,13,0.380930479
59593,60289134,13,0.345288282
59594,60321326,13,0.507678035
59595,60324104,13,0.625763244
59596,60358737,13,0.45471157
59597,60364559,13,0.392535126
59598,60368783,13,0.624896653
59599,60380479,13,0.287737453
59600,60381559,13,0.294994946
59601,60398538,13,0.417089091
59602,60409680,13,0.500481367
59603,60524107,13,0.531551683
59604,60551749,13,0.309850621
59605,60579334,13,0.35457388
59606,60593886,13,0.450221206
59607,60644629,13,0.811282697
59608,60671923,13,0.668272541
59609,60672717,13,0.7526794
59610,60683003,13,0.803016956
59611,60701843,13,0.446372256
59612,60728492,13,0.457350705
59613,60779931,13,0.287177266
59614,60803747,13,0.383570751
59615,60817170,13,0.570975281
59616,60837071,13,0.413899994
59617,60944699,13,0.706069803
59618,60984864,13,0.312247528
59619,61093100,13,0.550581869
59620,61128646,13,0.588996058
59621,61169410,13,0.6467365
59622,61171706,13,0.546987715
59623,61189724,13,0.414569732
59624,61240605,13,0.666486827
59625,61307970,13,0.419317889
59626,61366656,13,0.601582801
59627,61372575,13,0.712216362
59628,61511052,13,0.601119284
59629,61557562,13,0.557259614
59630,61598359,13,0.641686199
59631,61615764,13,0.626743814
59632,61617023,13,0.437684019
59633,61681127,13,0.322259636
59634,61725608,13,0.235973582
59635,61777553,13,0.540414429
59636,61780483,13,0.456174934
59637,61818570,13,0.58650451
59638,61822794,13,0.658823391
59639,61885075,13,0.384300649
59640,61920367,13,0.603104905
59641,62007612,13,0.428258825
59642,62015949,13,0.347357958
59643,62059927,13,0.518437243
59644,62066212,13,0.392229758
59645,62131658,13,0.585594487
59646,62151712,13,0.290507025
59647,62214688,13,0.603884317
59648,62229639,13,0.328441513
59649,62254969,13,0.792280123
59650,62305129,13,0.435673736
59651,62332960,13,0.39156953
59652,62337520,13,0.523860466
59653,62377389,13,0.266467178
59654,62495494,13,0.471578813
59655,62511018,13,0.275020815
59656,62513992,13,0.683962339
59657,62519692,13,0.824237826
59658,62598791,13,0.586980496
59659,62708529,13,0.602483872
59660,62754678,13,0.655821061
59661,62779630,13,0.330407064
59662,62821596,13,0.82652582
59663,62872928,13,0.62825264
59664,63001422,13,0.349359588
59665,63068967,13,0.741422264
59666,63242950,13,0.524935004
59667,63245608,13,0.357819941
59668,63249375,13,0.307425167
59669,63362468,13,0.405859974
59670,63381609,13,0.792115673
59671,63386736,13,0.606958588
59672,63469582,13,0.329383619
59673,63623982,13,0.557704513
59674,63631012,13,0.581926404
59675,63670603,13,0.498626827
59676,63763414,13,0.785670364
59677,63847601,13,0.336806756
59678,63882800,13,0.667452269
59679,63917998,13,0.234022279
59680,63927945,13,0.530076277
59681,64003038,13,0.401013514
59682,64105239,13,0.345314619
59683,64161583,13,0.431361102
59684,64164570,13,0.737907378
59685,64266163,13,0.421213445
59686,64277690,13,0.80842862
59687,64442888,13,0.860991192
59688,64475263,13,0.422194852
59689,64543207,13,0.425135066
59690,64557584,13,0.382144225
59691,64578151,13,0.458723942
59692,64582913,13,0.513286562
59693,64656574,13,0.434739343
59694,64707946,13,0.466677008
59695,64805553,13,0.491300474
59696,64857475,13,0.759660542
59697,64874575,13,0.436401723
59698,64923628,13,0.665882663
59699,64971964,13,0.685303337
59700,65038068,13,0.557106561
59701,65055861,13,0.846347797
59702,65164726,13,0.618196934
59703,65175099,13,0.817927023
59704,65231776,13,0.684175107
59705,65280144,13,0.447881859
59706,65309385,13,0.551881704
59707,65479650,13,0.275850298
59708,65594633,13,0.649417087
59709,65684356,13,0.381359997
59710,65703766,13,0.453878883
59711,65715065,13,0.690676055
59712,65723422,13,0.381477179
59713,65792627,13,0.612969555
59714,65800142,13,0.394783122
59715,65823366,13,0.759701854
59716,65841341,13,0.313818996
59717,65852868,13,0.607495122
59718,65858428,13,0.272590162
59719,65889754,13,0.653321815
59720,65929316,13,0.439691957
59721,66069428,13,0.41521781
59722,66079897,13,0.49498345
59723,66099611,13,0.5395344
59724,66202560,13,0.869359147
59725,66226639,13,0.52685909
59726,66270228,13,0.524333133
59727,66304018,13,0.339458223
59728,66475493,13,0.437952807
59729,66538139,13,0.775273455
59730,66562637,13,0.415936726
59731,66673353,13,0.544106933
59732,66678475,13,0.689698088
59733,66682220,13,0.814385586
59734,66682435,13,0.777703728
59735,66697013,13,0.491739609
59736,66730579,13,0.716153877
59737,66844381,13,0.508998216
59738,66852877,13,0.666178336
59739,66916646,13,0.42209435
59740,66960958,13,0.403013726
59741,66979494,13,0.467336536
59742,67023482,13,0.553063606
59743,67138115,13,0.365784582
59744,67293753,13,0.4137384
59745,67352845,13,0.590158118
59746,67398143,13,0.620124806
59747,67471154,13,0.507599832
59748,67544473,13,0.482858335
59749,67561371,13,0.577390638
59750,67780969,13,0.307894575
59751,67832601,13,0.439293202
59752,67879901,13,0.605123179
59753,67882203,13,0.576657478
59754,67905620,13,0.785977592
59755,67921351,13,0.534255895
59756,67936054,13,0.3917003
59757,68017749,13,0.666834217
59758,68037488,13,0.464066822
59759,68127154,13,0.443349029
59760,68237786,13,0.43628447
59761,68398815,13,0.534526612
59762,68414799,13,0.506883056
59763,68422869,13,0.834015252
59764,68565285,13,0.484253213
59765,68692274,13,0.540607301
59766,68731074,13,0.428962926
59767,68731961,13,0.349659791
59768,68923154,13,0.557364248
59769,68924544,13,0.63567173
59770,69125555,13,0.464932596
59771,69139246,13,0.570442484
59772,69194638,13,0.831748036
59773,69276675,13,0.345383732
59774,69397073,13,0.565896446
59775,69436544,13,0.75804632
59776,69442079,13,0.63822605
59777,69453380,13,0.417268037
59778,69488020,13,0.35246437
59779,69533953,13,0.637802712
59780,69649650,13,0.829571745
59781,69775824,13,0.759332563
59782,69784670,13,0.671981152
59783,70130377,13,0.296018077
59784,70139347,13,0.821586562
59785,70222141,13,0.569959736
59786,70342616,13,0.597752919
59787,70480048,13,0.820540715
59788,70498592,13,0.360401697
59789,70548390,13,0.728617303
59790,70569330,13,0.569959736
59791,70578108,13,0.490827088
59792,70641605,13,0.316234881
59793,70665194,13,0.511114804
59794,70904256,13,0.434598698
59795,71012416,13,0.392441248
59796,71112543,13,0.615850198
59797,71155233,13,0.578724904
59798,71173760,13,0.402355784
59799,71193514,13,0.664241934
59800,71338997,13,0.644723855
59801,71474732,13,0.240336956
59802,71695082,13,0.321116358
59803,71884685,13,0.781476329
59804,71922362,13,0.493707079
59805,71987595,13,0.436416427
59806,71995657,13,0.590211085
59807,72177343,13,0.539189922
59808,72275190,13,0.632843583
59809,72328254,13,0.382621964
59810,72357381,13,0.863630017
59811,72368587,13,0.49225548
59812,72485899,13,0.500999457
59813,72530982,13,0.594102717
59814,72626149,13,0.368415706
59815,72691575,13,0.642819581
59816,72832565,13,0.570991746
59817,72902064,13,0.505489139
59818,73056396,13,0.317780973
59819,73212753,13,0.268265856
59820,73234184,13,0.665242877
59821,73333795,13,0.365700953
59822,73358215,13,0.50074979
59823,73432045,13,0.627392831
59824,73489287,13,0.518145577
59825,73498237,13,0.47271627
59826,73521732,13,0.683026581
59827,73643276,13,0.729366495
59828,73655956,13,0.443344705
59829,73680467,13,0.325156516
59830,73699997,13,0.447792261
59831,73777888,13,0.301977095
59832,73840723,13,0.478302962
59833,73861229,13,0.449086944
59834,73888747,13,0.386916694
59835,73927283,13,0.382150075
59836,73987636,13,0.651086954
59837,73995013,13,0.401190037
59838,74053308,13,0.321746429
59839,74103212,13,0.459931528
59840,74115198,13,0.447615371
59841,74163611,13,0.657928573
59842,74186046,13,0.573251393
59843,74257843,13,0.37858076
59844,74490134,13,0.535484836
59845,74528340,13,0.825259295
59846,74538853,13,0.568292485
59847,74606940,13,0.435268183
59848,74685507,13,0.427786026
59849,74685817,13,0.427786026
59850,74757560,13,0.790398512
59851,74774766,13,0.430805334
59852,74907393,13,0.47062867
59853,74955000,13,0.367019815
